Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),cuisine
8204,Caribbean,Jamaican,Latin American,92.2385,539.9323,7.3302,18.0545,Caribbean
8205,Caribbean,Jamaican,Latin American,42.2932,2381.9449,373.2835,69.2550,Caribbean
8206,Caribbean,Jamaican,Latin American,4.9030,972.3000,75.8450,69.3940,Caribbean
8207,Caribbean,Jamaican,Latin American,51.2916,461.1590,3.1495,27.8985,Caribbean
8208,Caribbean,Jamaican,Latin American,143.2244,784.5615,11.7606,19.9070,Caribbean
8209,Caribbean,Cuban,Latin American,19.7304,76.7740,0.7412,0.2244,Caribbean
8210,Caribbean,Cuban,Latin American,57.1528,953.5000,5.9598,81.9508,Caribbean
8211,Caribbean,Cuban,Latin American,234.0748,1355.5900,38.3644,30.5085,Caribbean
8212,Caribbean,Cuban,Latin American,70.6541,5500.4880,286.7295,460.7579,Caribbean
8213,Caribbean,Cuban,Latin American,340.7769,2275.4878,108.3539,61.5550,Caribbean
8214,Caribbean,Cuban,Latin American,12.5975,48.7620,0.0000,0.0000,Caribbean
8215,Caribbean,Cuban,Latin American,313.1599,2153.3648,117.4144,53.6915,Caribbean
8216,Caribbean,Cuban,Latin American,194.6418,1029.2000,30.6839,16.9664,Caribbean
8217,Caribbean,Cuban,Latin American,66.0757,581.1094,3.9888,35.6694,Caribbean
8218,Caribbean,Cuban,Latin American,55.5693,1461.0120,220.3037,35.2165,Caribbean
8219,Caribbean,Cuban,Latin American,703.9903,4008.5107,165.4225,65.3953,Caribbean
8220,Caribbean,Cuban,Latin American,660.2288,4765.5849,287.6047,106.9086,Caribbean
8221,Caribbean,Cuban,Latin American,53.7885,1229.7422,160.2008,39.4623,Caribbean
8222,Caribbean,Cuban,Latin American,218.5182,858.4800,0.9636,3.0660,Caribbean
8223,Caribbean,Cuban,Latin American,84.7663,796.1880,14.1040,44.7200,Caribbean
8224,Caribbean,Cuban,Latin American,56.9577,4502.4281,361.8722,318.6404,Caribbean
8225,Caribbean,Cuban,Latin American,310.8342,3175.6850,160.0284,148.7529,Caribbean
8226,Caribbean,Cuban,Latin American,14.0132,179.7704,1.6513,13.8499,Caribbean
8227,Caribbean,Cuban,Latin American,158.8266,1276.5687,116.7533,24.3590,Caribbean
8228,Caribbean,Cuban,Latin American,16.6284,3271.8492,210.8130,259.0982,Caribbean
8229,Caribbean,Cuban,Latin American,196.2053,1296.0861,64.9048,31.6046,Caribbean
8230,Caribbean,Cuban,Latin American,41.5915,1828.8000,286.4331,49.9418,Caribbean
8231,Caribbean,Cuban,Latin American,77.5639,695.6185,5.3196,39.7955,Caribbean
8232,Caribbean,Cuban,Latin American,25.1950,97.5240,0.0000,0.0000,Caribbean
8233,Caribbean,Cuban,Latin American,37.7222,301.1620,9.9612,15.0416,Caribbean
8234,Caribbean,Cuban,Latin American,115.7491,1006.4548,52.4593,51.2508,Caribbean
8235,Caribbean,Cuban,Latin American,5.4727,20.0352,0.0635,0.0106,Caribbean
8236,Caribbean,Cuban,Latin American,317.0029,2359.2728,120.5348,75.4356,Caribbean
8237,Caribbean,Cuban,Latin American,39.4721,1585.1046,148.2149,91.5156,Caribbean
8238,Caribbean,Cuban,Latin American,323.3544,1738.9433,102.9405,8.2959,Caribbean
8239,Caribbean,Cuban,Latin American,16.0150,70.7363,2.2033,0.9327,Caribbean
8240,Caribbean,Cuban,Latin American,93.1749,493.5597,7.2845,14.6910,Caribbean
8241,Caribbean,Cuban,Latin American,43.9981,1449.1714,97.4199,94.9833,Caribbean
8242,Caribbean,Cuban,Latin American,8.9014,1320.3148,149.3839,78.0180,Caribbean
8243,Caribbean,Cuban,Latin American,324.4282,2238.8152,19.3993,104.1672,Caribbean
8244,Caribbean,Cuban,Latin American,346.1962,4056.2619,293.1002,176.8834,Caribbean
8245,Caribbean,Cuban,Latin American,19.8042,1230.9825,203.8933,31.9281,Caribbean
8246,Caribbean,Cuban,Latin American,130.0888,1726.7463,124.5775,80.9522,Caribbean
8247,Caribbean,Cuban,Latin American,10.0184,44.1200,2.1456,0.2104,Caribbean
