Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),cuisine
10103,French,French,European,6.6928,308.7265,6.3061,30.8148,French
10104,French,French,European,69.7510,1722.5300,0.1634,162.0466,French
10105,French,French,European,29.0109,372.8480,5.0298,27.3101,French
10106,French,French,European,627.1396,3782.4070,108.8480,89.5568,French
10107,French,French,European,45.0471,833.7300,67.1625,43.3176,French
10108,French,French,European,0.3600,71.5000,6.2800,4.7550,French
10109,French,French,European,161.1970,1569.8920,1.4204,109.6629,French
10110,French,French,European,99.6735,1560.6400,59.8874,109.7447,French
10111,French,French,European,21.5090,224.0237,7.8799,12.0968,French
10112,French,French,European,113.3274,3148.2195,115.5177,265.1619,French
10113,French,French,European,401.3592,2757.3938,82.9625,101.7193,French
10114,French,French,European,0.5557,967.2675,0.0000,108.0000,French
10115,French,French,European,47.3543,597.5967,30.7796,31.9396,French
10116,French,French,European,34.3112,851.5750,29.5140,71.1720,French
111349,French,French,European,81.3043,373.9130,14.2174,5.8696,French
111350,French,French,European,407.2730,2463.5220,68.4759,67.3358,French
111351,French,French,European,0.2414,16.9860,0.0358,0.0000,French
111352,French,French,European,269.7257,3024.8822,76.8110,187.6370,French
111353,French,French,European,126.1899,509.8830,2.4053,1.3154,French
111354,French,French,European,46.5809,871.0115,47.4045,55.9074,French
111355,French,French,European,0.0000,954.7200,0.0000,108.0000,French
111356,French,French,European,1030.2912,4826.7300,79.5422,30.8442,French
111357,French,French,European,5.0057,1010.8892,0.7558,112.4904,French
111358,French,French,European,205.8050,819.4000,0.2135,0.1464,French
111359,French,French,European,43.4430,397.3938,16.3281,22.6096,French
111360,French,French,European,1.1168,9.8316,0.1849,0.0323,French
111361,French,French,European,4.0350,500.3819,0.7712,54.6099,French
111362,French,French,European,242.2502,997.7170,14.8039,7.9806,French
111363,French,French,European,0.7595,5.2062,0.5160,0.0122,French
111364,French,French,European,135.5318,12732.4767,46.3518,1359.3262,French
111365,French,French,European,62.5042,2901.5802,99.9526,257.4817,French
111366,French,French,European,83.2666,1202.8690,57.4665,73.9123,French
111367,French,French,European,252.6203,3201.4480,13.4563,244.9616,French
111368,French,French,European,125.5191,1496.9430,20.6815,102.1893,French
111369,French,French,European,316.7172,1292.1008,12.3090,3.4376,French
111370,French,French,European,760.5966,4726.8480,164.7953,115.9273,French
111371,French,French,European,17.2567,1352.3730,2.8448,144.4220,French
111372,French,French,European,30.0040,159.9000,5.0050,2.4960,French
111373,French,French,European,0.1449,0.9170,0.0232,0.0410,French
111374,French,French,European,47170.4600,207060.6000,897.2950,1919.4575,French
111375,French,French,European,28.3438,109.7125,0.0000,0.0000,French
111376,French,French,European,461.3040,2106.5630,35.5745,8.0001,French
111377,French,French,European,50.1612,916.6025,29.6425,69.9918,French
111378,French,French,European,17.6050,338.3635,53.3051,6.2588,French
111379,French,French,European,37.5362,412.7920,8.6528,28.4400,French
111380,French,French,European,35.7497,346.0942,10.9966,21.7045,French
111381,French,French,European,28.8153,1479.3727,3.7166,151.3356,French
111382,French,French,European,71.5315,778.2415,18.0646,50.3438,French
111383,French,French,European,13440.0000,57600.0000,2000.0000,80.0000,French
111384,French,French,European,8.3272,970.6552,54.6282,80.2728,French
111385,French,French,European,282.5678,3654.2870,94.0202,247.7454,French
111386,French,French,European,1779.9937,23007.4900,1210.9783,1234.5560,French
111387,French,French,European,140.5338,706.8183,4.6608,13.9692,French
111388,French,French,European,133.5178,14207.7933,2834.5704,177.5119,French
111389,French,French,European,203.3326,2144.3610,89.2432,111.3033,French
111390,French,French,European,404.0018,2418.5589,104.0899,51.9714,French
111391,French,French,European,121.7004,698.5137,18.5525,16.8035,French
111392,French,French,European,102.7578,1072.7248,35.7381,64.0212,French
111393,French,French,European,28.4520,1623.2140,51.7504,149.9442,French
111394,French,French,European,47.6796,332.4259,10.1292,15.1043,French
111395,French,French,European,54.9219,577.1075,22.4777,30.7783,French
111396,French,French,European,833.7866,7088.4070,4.0171,428.9027,French
111397,French,French,European,1335.2284,55557.2160,570.4400,5749.6150,French
111398,French,French,European,12.3585,226.0167,39.9465,1.3052,French
111399,French,French,European,1.8378,16.6500,2.1492,0.0810,French
111400,French,French,European,77.6293,371.4599,17.0060,3.1247,French
111401,French,French,European,137.0200,594.0716,8.2949,5.3355,French
111402,French,French,European,558.0801,2826.5462,32.8339,58.2984,French
111403,French,French,European,167.3240,1579.5313,74.7508,72.0402,French
111404,French,French,European,140.1332,1802.1116,157.4638,71.6063,French
111405,French,French,European,113.9566,758.9803,24.3748,30.8440,French
111406,French,French,European,10.5687,138.3455,7.8698,7.3709,French
111407,French,French,European,67.3125,446.7578,22.9764,16.3765,French
111408,French,French,European,15.5897,439.9012,0.3975,42.1041,French
111409,French,French,European,34.7107,1502.8900,47.9595,137.2098,French
111410,French,French,European,39.2470,668.0700,8.2542,55.6857,French
111411,French,French,European,384.6130,1847.7500,55.2320,5.0350,French
111412,French,French,European,31.3177,340.6800,10.2471,22.0148,French
111413,French,French,European,155.0597,2358.6406,25.0957,187.8775,French
111414,French,French,European,73.7206,587.9580,12.2610,29.6475,French
111415,French,French,European,100.1961,2346.6900,111.7191,181.1550,French
111416,French,French,European,344.9913,2214.0934,118.9550,53.9434,French
111417,French,French,European,449.6754,2150.7570,13.5215,31.7077,French
111418,French,French,European,144.2425,635.0301,17.1458,1.2701,French
111419,French,French,European,111.2657,811.0500,29.9683,26.3715,French
111420,French,French,European,104.1440,701.5600,20.9920,30.2320,French
111421,French,French,European,121.3356,545.2274,19.4484,3.4359,French
111422,French,French,European,48.3084,753.6293,23.8301,54.6357,French
111423,French,French,European,72.7545,583.7100,26.5903,19.7431,French
111424,French,French,European,229.7115,3190.4180,48.1005,242.2076,French
111425,French,French,European,1.7721,2252.5285,271.4692,121.2753,French
111426,French,French,European,157.1400,3420.0000,106.8600,288.0000,French
111427,French,French,European,128.2101,957.0700,26.1646,34.0126,French
111428,French,French,European,8.5875,730.4566,13.0925,73.1350,French
111429,French,French,European,379.5161,2026.2132,23.4253,49.6848,French
111430,French,French,European,189.4863,771.5810,3.1025,0.9325,French
111431,French,French,European,276.5889,1609.5000,67.1134,28.2356,French
111432,French,French,European,59.0668,738.9465,21.3233,46.7473,French
111433,French,French,European,80.4473,961.1817,52.4305,50.5400,French
111434,French,French,European,118.1543,2042.8600,62.6687,147.1868,French
111435,French,French,European,35.2080,840.2400,43.6488,62.8416,French
111436,French,French,European,8175.1844,334294.7881,3398.3166,34560.5577,French
111437,French,French,European,146.1507,1252.3020,30.3482,66.8668,French
111438,French,French,European,10542.5224,105486.0579,1000.6770,7112.5046,French
111439,French,French,European,700.3332,3987.3545,122.0423,78.8666,French
111440,French,French,European,153.4783,1176.1110,53.6389,37.4369,French
111441,French,French,European,98.4755,4113.0337,54.3804,397.5318,French
111442,French,French,European,158.2980,619.4950,0.1320,0.0000,French
111443,French,French,European,365.4000,2093.2490,51.3898,45.5120,French
111444,French,French,European,1.2206,35911.4800,5.3924,4059.0236,French
111445,French,French,European,197.7207,1940.7498,55.2821,113.9887,French
111446,French,French,European,23.7498,612.0293,16.7951,52.3906,French
111447,French,French,European,37.1516,363.6082,8.9080,21.9911,French
111448,French,French,European,31.9924,1372.6160,31.7248,124.3529,French
111449,French,French,European,79.8315,1388.8254,165.7318,42.9325,French
111450,French,French,European,70.8556,1683.8660,97.3949,115.7234,French
111451,French,French,European,364.8001,2870.6724,151.2778,90.3982,French
111452,French,French,European,5.7161,286.9520,1.8229,29.3615,French
111453,French,French,European,210.9683,10494.1693,1224.0715,643.5003,French
111454,French,French,European,432.3298,3220.1500,117.2572,115.1560,French
111455,French,French,European,66.8320,1258.3845,8.7673,109.5920,French
111456,French,French,European,191.6210,764.2619,0.5682,0.5954,French
111457,French,French,European,84.0811,1219.7060,115.6308,53.0769,French
111458,French,French,European,130.9877,934.1458,36.3437,34.2984,French
111459,French,French,European,187.9453,2240.0187,236.2949,89.7113,French
111460,French,French,European,246.5965,1079.4692,29.2332,1.2878,French
111461,French,French,European,12.0935,173.7440,4.9622,11.9541,French
111462,French,French,European,21.7470,638.5878,42.4588,43.0490,French
111463,French,French,European,74.7884,449.9312,18.6387,9.9642,French
111464,French,French,European,,,,,French
111465,French,French,European,11.1127,47.6216,1.5506,0.2161,French
111466,French,French,European,49.9634,539.5107,26.8989,26.4558,French
111467,French,French,European,933.6412,5220.2258,210.8040,74.2788,French
111468,French,French,European,16.1565,590.4400,30.9766,46.9665,French
111469,French,French,European,29.9788,1126.6975,40.1758,100.0032,French
111470,French,French,European,218.9940,1325.7200,48.0526,30.9936,French
111471,French,French,European,22.8781,655.4075,49.2691,39.3723,French
111472,French,French,European,6.1898,29.3690,1.3824,0.1504,French
111473,French,French,European,374.1481,1633.4088,12.1622,17.8484,French
111474,French,French,European,44.4926,3629.7493,22.2859,378.7065,French
111475,French,French,European,71.1232,1209.2400,94.6824,71.6512,French
111476,French,French,European,0.9918,243.1500,0.1908,27.0150,French
111477,French,French,European,2933.6566,38051.3679,1930.8967,2082.6654,French
111478,French,French,European,31.8537,627.4600,16.2431,52.0103,French
111479,French,French,European,4.1918,707.9090,88.8401,34.4183,French
111480,French,French,European,67.1987,268.6600,0.0000,0.0000,French
111481,French,French,European,12.1912,66.6400,4.7432,1.2544,French
111482,French,French,European,92.0895,432.9743,3.7096,7.8543,French
111483,French,French,European,307.7514,1903.2015,36.2525,68.6277,French
111484,French,French,European,21.9206,331.3459,16.0631,20.7346,French
111485,French,French,European,28.9672,1251.8400,29.1500,118.0008,French
111486,French,French,European,5.7204,509.8483,0.6552,54.0805,French
111487,French,French,European,33.6825,848.5416,36.9829,67.7182,French
111488,French,French,European,3.4653,1926.5170,0.6423,216.5254,French
111489,French,French,European,397.4644,2090.4080,65.6862,21.8302,French
