Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),cuisine
3388,Thai,Thai,Asian,673.8432,8198.7740,34.7020,634.3133,Thai
3389,Thai,Thai,Asian,6.9377,1035.4713,3.1297,113.7610,Thai
3390,Thai,Thai,Asian,60.1283,855.4835,117.8710,19.4438,Thai
3391,Thai,Thai,Asian,0.0000,0.0000,0.0000,0.0000,Thai
3392,Thai,Thai,Asian,50.0577,192.3900,1.3530,0.6930,Thai
3393,Thai,Thai,Asian,7.9800,396.0000,4.3560,41.6160,Thai
3394,Thai,Thai,Asian,60.3760,983.8811,42.4582,73.0152,Thai
3395,Thai,Thai,Asian,329.2106,2257.3200,11.5926,110.0468,Thai
3396,Thai,Thai,Asian,14.4021,107.6346,4.4556,4.5527,Thai
3397,Thai,Thai,Asian,201.0544,991.3600,19.0912,14.4552,Thai
3398,Thai,Thai,Asian,104.0129,434.8924,8.2736,0.8555,Thai
3399,Thai,Thai,Asian,105.4143,1352.7545,45.7512,91.7666,Thai
3400,Thai,Thai,Asian,361.2742,1820.0650,79.5745,21.8711,Thai
3401,Thai,Thai,Asian,124.6400,1718.0000,25.6280,134.3580,Thai
3402,Thai,Thai,Asian,573.3694,3176.2062,36.1481,89.0711,Thai
3403,Thai,Thai,Asian,15.2124,19444.5227,5.0746,2192.0060,Thai
3404,Thai,Thai,Asian,207.3840,1174.5000,7.0620,42.8700,Thai
3405,Thai,Thai,Asian,21.1774,836.8180,9.1796,85.9144,Thai
3406,Thai,Thai,Asian,107.6701,1110.8400,12.1319,80.1344,Thai
3407,Thai,Thai,Asian,109.8782,1311.8215,48.6251,86.9359,Thai
3408,Thai,Thai,Asian,204.2705,1427.4740,20.7980,63.7630,Thai
3409,Thai,Thai,Asian,210.8663,1553.8867,8.8083,83.2421,Thai
3410,Thai,Thai,Asian,43.2534,317.5890,6.7027,16.5559,Thai
3411,Thai,Thai,Asian,11.6367,468.8280,10.5819,45.2168,Thai
3412,Thai,Thai,Asian,325.2166,1263.0300,0.0542,0.0057,Thai
3413,Thai,Thai,Asian,194.8668,1499.4199,67.1090,54.8628,Thai
3414,Thai,Thai,Asian,41.3623,996.5150,114.8237,42.8502,Thai
3415,Thai,Thai,Asian,43.1951,2356.6303,393.3838,61.9337,Thai
3416,Thai,Thai,Asian,198.4075,2381.1261,225.0881,70.8471,Thai
3417,Thai,Thai,Asian,11.3905,534.7562,13.0713,52.1288,Thai
3418,Thai,Thai,Asian,687.5584,4232.5702,131.5282,112.7092,Thai
3419,Thai,Thai,Asian,54.2514,1704.9766,148.9959,106.4156,Thai
3420,Thai,Thai,Asian,10.6591,1044.2488,51.8183,86.8393,Thai
3421,Thai,Thai,Asian,34.1269,1138.9713,47.4414,92.6417,Thai
3422,Thai,Thai,Asian,41.4528,1479.7941,63.2463,126.0289,Thai
3423,Thai,Thai,Asian,56.9137,1624.1962,39.6695,150.2387,Thai
3424,Thai,Thai,Asian,49.0950,3275.2440,168.6049,277.7608,Thai
3425,Thai,Thai,Asian,24.3773,793.1320,23.6376,69.3860,Thai
3426,Thai,Thai,Asian,13.6979,173.1530,5.0998,12.1113,Thai
3427,Thai,Thai,Asian,125.8321,1097.2164,142.3382,5.2284,Thai
3428,Thai,Thai,Asian,10.2530,520.1600,3.8503,55.0209,Thai
3429,Thai,Thai,Asian,114.1666,2522.5644,186.1374,142.7674,Thai
3430,Thai,Thai,Asian,134.0597,5072.5503,415.3087,308.6288,Thai
3431,Thai,Thai,Asian,62.1941,24022.3275,526.8088,2404.8723,Thai
3432,Thai,Thai,Asian,27.0584,2500.8539,87.2408,233.9063,Thai
3433,Thai,Thai,Asian,10.4931,99.4367,12.6192,1.1075,Thai
3434,Thai,Thai,Asian,230.6171,3715.7899,256.8980,191.9741,Thai
57242,Thai,Thai,Asian,114.0508,1948.5607,275.4242,35.5288,Thai
57243,Thai,Thai,Asian,19.7684,3415.1920,66.8381,341.5928,Thai
57244,Thai,Thai,Asian,17.4817,221.5620,7.7354,14.3962,Thai
57245,Thai,Thai,Asian,340.4870,3063.6495,107.7117,146.2479,Thai
57246,Thai,Thai,Asian,54.4520,12599.6959,285.6818,1251.7645,Thai
57247,Thai,Thai,Asian,78.3415,1906.4753,25.6907,180.8267,Thai
57248,Thai,Thai,Asian,0.0000,79.5600,0.0000,9.0000,Thai
57249,Thai,Thai,Asian,21.8177,1662.1008,193.6597,84.1113,Thai
57250,Thai,Thai,Asian,22.8105,138.3434,12.2923,1.0072,Thai
57251,Thai,Thai,Asian,3.1052,24.1600,2.8842,0.0608,Thai
57252,Thai,Thai,Asian,76.6764,5101.7092,445.6420,337.5521,Thai
57253,Thai,Thai,Asian,203.1806,2401.4122,175.4191,98.1485,Thai
57254,Thai,Thai,Asian,11.2436,3246.7082,380.0481,177.7320,Thai
57255,Thai,Thai,Asian,168.0561,2194.8926,63.4728,158.4062,Thai
57256,Thai,Thai,Asian,43.1374,2125.1227,161.8672,149.9722,Thai
57257,Thai,Thai,Asian,133.3340,2018.5678,129.2202,112.8619,Thai
57258,Thai,Thai,Asian,312.2420,2589.6448,169.9301,74.6101,Thai
57259,Thai,Thai,Asian,18.4053,6031.8780,135.7703,601.4220,Thai
57260,Thai,Thai,Asian,430.3554,3080.3728,160.7405,82.3332,Thai
57261,Thai,Thai,Asian,19.9340,1066.2662,8.2399,112.7811,Thai
57262,Thai,Thai,Asian,32.8734,1306.2138,101.5020,85.5132,Thai
57263,Thai,Thai,Asian,47.1025,1755.9197,152.6395,105.5405,Thai
57264,Thai,Thai,Asian,1604.7258,798256.6128,17375.9751,80174.0853,Thai
57265,Thai,Thai,Asian,16.6205,67.4432,0.6820,0.8991,Thai
57266,Thai,Thai,Asian,5333.9577,493982.0753,35307.6030,37574.4683,Thai
57267,Thai,Thai,Asian,48.1731,4303.7470,118.9847,403.2748,Thai
57268,Thai,Thai,Asian,284.5143,2448.5366,128.6340,89.1013,Thai
57269,Thai,Thai,Asian,22.0538,4054.5800,89.6788,400.8956,Thai
57270,Thai,Thai,Asian,,,,,Thai
57271,Thai,Thai,Asian,21.5638,1836.9873,365.4058,23.0693,Thai
57272,Thai,Thai,Asian,100.4094,12546.0390,264.8879,1230.7466,Thai
57273,Thai,Thai,Asian,68.4340,1587.8784,116.6023,98.0458,Thai
57274,Thai,Thai,Asian,305.3914,2468.8383,126.3462,80.6624,Thai
57275,Thai,Thai,Asian,18.8340,1110.3398,99.5753,69.2803,Thai
57276,Thai,Thai,Asian,25.2792,1624.1510,103.1289,127.7987,Thai
57277,Thai,Thai,Asian,23.5646,604.9625,26.4441,50.3217,Thai
57278,Thai,Thai,Asian,101.4501,2418.2746,96.8527,184.7526,Thai
57279,Thai,Thai,Asian,1.8712,139.0240,2.7752,13.8240,Thai
57280,Thai,Thai,Asian,49.2850,2333.0392,190.6613,155.6005,Thai
57281,Thai,Thai,Asian,43.4370,1168.7245,40.9198,100.5710,Thai
57282,Thai,Thai,Asian,34.8420,4029.6154,392.0998,254.1159,Thai
57283,Thai,Thai,Asian,81.0545,2877.7224,147.3633,225.6635,Thai
57284,Thai,Thai,Asian,111.4424,2410.9611,97.1855,188.7306,Thai
57285,Thai,Thai,Asian,22.5479,1038.3039,74.5478,72.4316,Thai
57286,Thai,Thai,Asian,243.8498,4216.5792,400.8891,170.0258,Thai
57287,Thai,Thai,Asian,49.6747,2043.7359,95.0659,167.7075,Thai
57288,Thai,Thai,Asian,509.8955,3181.7988,156.1549,50.4463,Thai
57289,Thai,Thai,Asian,11.7649,683.8214,60.6673,44.9986,Thai
57290,Thai,Thai,Asian,20.5510,1216.1526,87.7053,85.4570,Thai
57291,Thai,Thai,Asian,2.6288,19.5425,2.2648,0.1284,Thai
57292,Thai,Thai,Asian,25.4599,2835.2768,53.4907,286.1519,Thai
57293,Thai,Thai,Asian,33.9211,861.9175,38.6929,71.4963,Thai
57294,Thai,Thai,Asian,26.0792,941.6037,10.4084,96.1150,Thai
57295,Thai,Thai,Asian,16.2019,718.2185,52.2707,49.3122,Thai
57296,Thai,Thai,Asian,27.6068,1849.0398,150.0899,128.9905,Thai
57297,Thai,Thai,Asian,33.7326,718.1918,101.0454,20.5313,Thai
57298,Thai,Thai,Asian,36.6144,1023.8018,72.9685,65.8981,Thai
57299,Thai,Thai,Asian,332.3915,1484.4919,5.4604,20.9961,Thai
57300,Thai,Thai,Asian,66.7386,5176.1316,277.0237,430.8461,Thai
57301,Thai,Thai,Asian,55.9825,2019.7885,111.0587,157.4026,Thai
57302,Thai,Thai,Asian,214.6084,4794.6155,342.1332,273.4618,Thai
57303,Thai,Thai,Asian,243.1754,1642.7306,66.4708,44.8827,Thai
57304,Thai,Thai,Asian,37.6762,3979.6144,413.0677,237.6360,Thai
57305,Thai,Thai,Asian,80.2412,2326.5396,43.3910,217.4024,Thai
57306,Thai,Thai,Asian,14.7014,388.3850,16.8211,32.3025,Thai
57307,Thai,Thai,Asian,63.9165,3743.5123,382.4824,210.7200,Thai
57308,Thai,Thai,Asian,16.3973,2157.1586,218.4735,132.9208,Thai
57309,Thai,Thai,Asian,417.7940,3729.7026,97.8854,200.5557,Thai
57310,Thai,Thai,Asian,2676.0283,110482.3112,1103.4358,11443.4886,Thai
57311,Thai,Thai,Asian,78.0888,2793.4338,210.4073,187.7314,Thai
57312,Thai,Thai,Asian,50.4253,1041.4175,44.9268,82.8645,Thai
57313,Thai,Thai,Asian,10.3178,202010.5024,44881.5668,1158.9904,Thai
57314,Thai,Thai,Asian,24.4972,2829.7254,204.5887,210.0381,Thai
57315,Thai,Thai,Asian,23.2092,603.3625,26.4077,50.3067,Thai
57316,Thai,Thai,Asian,48.4185,1196.2822,12.6884,113.8772,Thai
57317,Thai,Thai,Asian,56.9215,1995.7925,69.3069,180.0221,Thai
57318,Thai,Thai,Asian,220.4855,1997.1119,84.3038,87.7938,Thai
57319,Thai,Thai,Asian,44.2213,967.1573,53.5688,67.6978,Thai
57320,Thai,Thai,Asian,21.5424,1291.5227,152.3982,63.4542,Thai
57321,Thai,Thai,Asian,156.5610,2511.7061,131.2570,159.3609,Thai
57322,Thai,Thai,Asian,62.0103,1461.9432,67.0081,113.9333,Thai
57323,Thai,Thai,Asian,87.5800,851.8932,35.0696,49.9168,Thai
57324,Thai,Thai,Asian,30.9492,1858.5110,136.5441,135.6611,Thai
57325,Thai,Thai,Asian,64.6441,1192.4548,80.6490,72.9657,Thai
57326,Thai,Thai,Asian,112.9219,17401.5704,377.0991,1726.9576,Thai
57327,Thai,Thai,Asian,33.3221,1146.2683,106.1614,64.0754,Thai
57328,Thai,Thai,Asian,6.3803,3508.3124,379.2750,208.7554,Thai
57329,Thai,Thai,Asian,5896.1217,208878.1617,9489.2388,18148.0501,Thai
57330,Thai,Thai,Asian,35.0981,568.9350,23.5883,41.6066,Thai
57331,Thai,Thai,Asian,16.1076,236.3045,2.0944,18.5868,Thai
57332,Thai,Thai,Asian,166.4994,2320.9983,149.5534,117.1706,Thai
57333,Thai,Thai,Asian,66.0805,3077.9033,213.8302,222.2381,Thai
57334,Thai,Thai,Asian,24.0253,856.3362,9.5595,87.2768,Thai
57335,Thai,Thai,Asian,63.9949,1059.3829,103.3641,43.5525,Thai
57336,Thai,Thai,Asian,31.5662,1694.3136,111.9232,126.1031,Thai
57337,Thai,Thai,Asian,63.7321,5275.2667,135.3652,504.5701,Thai
57338,Thai,Thai,Asian,13.6721,5998.0000,131.8962,601.5017,Thai
57339,Thai,Thai,Asian,17.1976,1697.8327,171.7385,101.6959,Thai
57340,Thai,Thai,Asian,20.5694,3232.2429,385.5393,169.3394,Thai
57341,Thai,Thai,Asian,11.2446,67.7780,4.6128,0.8405,Thai
57342,Thai,Thai,Asian,35.5079,1557.5472,152.0813,90.7029,Thai
57343,Thai,Thai,Asian,29.8271,563.1240,58.6508,23.9810,Thai
57344,Thai,Thai,Asian,154.1287,1221.4866,72.6798,39.3595,Thai
57345,Thai,Thai,Asian,37.9412,886.2083,76.0776,50.9515,Thai
57346,Thai,Thai,Asian,8.4463,1059.4931,89.0796,71.5600,Thai
57347,Thai,Thai,Asian,57.1080,939.3372,55.7817,57.9878,Thai
57348,Thai,Thai,Asian,37.8841,2092.8819,170.4794,135.0373,Thai
57349,Thai,Thai,Asian,233.8528,2833.1287,26.5294,202.2072,Thai
57350,Thai,Thai,Asian,20.8748,912.7335,74.7856,58.8587,Thai
57351,Thai,Thai,Asian,0.0000,0.0000,0.0000,0.0000,Thai
57352,Thai,Thai,Asian,1.3329,82.8532,0.9738,8.4057,Thai
57353,Thai,Thai,Asian,51.8787,1265.4100,105.3135,71.4617,Thai
