Recipe_id,Region,Sub_region,Continent,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),cuisine
57073,Chinese and Mongolian,Chinese,Asian,70.0609,1162.9076,111.8233,52.2406,Chinese and Mongolian
57074,Chinese and Mongolian,Chinese,Asian,325.0081,1905.7850,56.9486,40.3469,Chinese and Mongolian
57075,Chinese and Mongolian,Chinese,Asian,1.2343,5.3404,0.2364,0.0268,Chinese and Mongolian
57076,Chinese and Mongolian,Chinese,Asian,26.8188,2175.0118,389.0426,48.4826,Chinese and Mongolian
57077,Chinese and Mongolian,Chinese,Asian,94.7772,3680.3839,388.0066,186.2020,Chinese and Mongolian
57078,Chinese and Mongolian,Chinese,Asian,130.0116,1234.5114,89.3930,38.3693,Chinese and Mongolian
57079,Chinese and Mongolian,Chinese,Asian,18.0877,686.1945,122.3651,13.6017,Chinese and Mongolian
57080,Chinese and Mongolian,Chinese,Asian,108.9452,478.6600,10.4628,0.7657,Chinese and Mongolian
57081,Chinese and Mongolian,Chinese,Asian,24.9127,686.7088,101.4793,17.3461,Chinese and Mongolian
57082,Chinese and Mongolian,Chinese,Asian,46.9788,602.6017,63.0254,16.1662,Chinese and Mongolian
57083,Chinese and Mongolian,Chinese,Asian,2.8641,542.7130,55.7564,33.3855,Chinese and Mongolian
57084,Chinese and Mongolian,Chinese,Asian,17.9791,539.2510,3.8601,52.0178,Chinese and Mongolian
57085,Chinese and Mongolian,Chinese,Asian,76.4952,592.1267,16.1457,25.2080,Chinese and Mongolian
57086,Chinese and Mongolian,Chinese,Asian,36.9371,510.2371,65.9300,11.8300,Chinese and Mongolian
57087,Chinese and Mongolian,Chinese,Asian,38.6856,1833.7340,3.2592,189.3616,Chinese and Mongolian
57088,Chinese and Mongolian,Chinese,Asian,114.8464,4255.8155,94.4638,382.3684,Chinese and Mongolian
57089,Chinese and Mongolian,Chinese,Asian,56.9283,805.0090,65.0187,41.8914,Chinese and Mongolian
57090,Chinese and Mongolian,Chinese,Asian,18.4117,174.4515,22.5038,0.9428,Chinese and Mongolian
57091,Chinese and Mongolian,Chinese,Asian,275.6766,1267.4529,35.2406,3.9710,Chinese and Mongolian
57092,Chinese and Mongolian,Chinese,Asian,14.5117,750.0771,75.1905,42.8930,Chinese and Mongolian
57093,Chinese and Mongolian,Chinese,Asian,0.9317,1567.2136,189.3263,83.9287,Chinese and Mongolian
