Region,servings
Belgian,2 Belgian waffles
Belgian,4
Belgian,4
Belgian,1
Belgian,8
Belgian,04-Jun
Belgian,4
Belgian,4
Belgian,1 cup
Belgian,36 pieces
Belgian,3
Belgian,4
Belgian,04-Jun
Belgian,4
Belgian,4
Belgian,4
Belgian,6 waffles
Belgian,10 croquettes
Belgian,1 kg
Belgian,04-Jun
Belgian,6
Belgian,4
Belgian,2
Belgian,4
Belgian,24 croquettes
Belgian,08-Oct
Belgian,06-Aug
Belgian,4
Belgian,2
Belgian,Dec-14
Belgian,2 dozen appetizers.
Belgian,6
Belgian,1 pot
Belgian,4
Belgian,4
Belgian,8
Belgian,69
Belgian,8
Belgian,1
Belgian,2
Belgian,4
Belgian,4
Belgian,4
Belgian,6
Belgian,04-Jun
Belgian,4
Belgian,04-Jun
Belgian,4
Belgian,06-Aug
Belgian,08-Oct
Belgian,4
Belgian,6
Belgian,4
Belgian,4
Belgian,4 cups
Belgian,04-Jun
Belgian,4
Belgian,8
Belgian,06-Aug
Belgian,4
Belgian,2
Belgian,4 waffles
Belgian,6
Belgian,4 salads
Belgian,2 cup
Belgian,20 waffles
Belgian,8
Belgian,2
Belgian,4
Belgian,2 loafs
Belgian,4
Belgian,04-Jun
Belgian,8
Belgian,03-Aug
Belgian,04-Jun
Belgian,4
Belgian,1 salad
Belgian,"6 cups, almost"
Belgian,4
Belgian,24 Escargots Vol-au-Vents
Belgian,8
Belgian,2
Belgian,2
Belgian,4
Belgian,4
Belgian,04-Jun
Belgian,04-Jun
Belgian,7
Belgian,7
Belgian,4
Belgian,4
Belgian,1
Belgian,4
Belgian,4
Belgian,04-Jun
Belgian,2
Belgian,4
Belgian,6
Belgian,1
Belgian,04-Jun
Belgian,06-Aug
Belgian,03-Apr
Belgian,1 omelet
Belgian,4
Belgian,6
Belgian,12 Pistolets
Belgian,6
Belgian,4 Galettes
Belgian,4
Belgian,04-Jun
Belgian,4 sandwiches
Belgian,04-Jun
Belgian,6
Belgian,8
Belgian,6
Belgian,2
Belgian,2-3 burgers
Belgian,4
Belgian,8
Belgian,60-75 grammes
Belgian,4
Belgian,4
Belgian,1 big pot of stew
Belgian,6
Belgian,4
Belgian,4
Belgian,4
Belgian,8 Paupiettes
Belgian,6
Belgian,04-Aug
Belgian,6
Belgian,7
Belgian,06-Aug
Belgian,7
Belgian,6
Belgian,04-Jun
Scandinavian,6
Scandinavian,32 cookies
Scandinavian,04-Jun
Scandinavian,1 9 inch cake
Scandinavian,24 cookies
Scandinavian,20 lefse
Scandinavian,4
Scandinavian,2 dozen
Scandinavian,4
Scandinavian,Oct-15
Scandinavian,4
Scandinavian,4
Scandinavian,84 Fattigmann
Scandinavian,6
Scandinavian,03-Apr
Scandinavian,30 Snowflake Cookies
Scandinavian,60 cookies
Scandinavian,18
Scandinavian,24-36 pastries
Scandinavian,24 cookies
Scandinavian,3 dozen
Scandinavian,15-20 cakes
Scandinavian,2
Scandinavian,16
Scandinavian,1 cup
Scandinavian,6
Scandinavian,02-Apr
Scandinavian,10-12 pancakes
Scandinavian,4
Scandinavian,48 bars
Scandinavian,10 5-heart waffles
Scandinavian,72 cookies
Scandinavian,9 flatbreads
Scandinavian,12-18 pancakes
Scandinavian,2 cups
Scandinavian,11 dozen cookies
Scandinavian,60 cakes
Scandinavian,12
Scandinavian,4
Scandinavian,1 loaf
Scandinavian,04-Jun
Scandinavian,06-Aug
Scandinavian,3 loaves
Scandinavian,2
Scandinavian,28 lefse
Scandinavian,1 soup recipe
Scandinavian,6
Scandinavian,1 Cake
Scandinavian,6
Scandinavian,1 cup
Scandinavian,6
Scandinavian,6
Scandinavian,12
Scandinavian,1 Princh cake
Scandinavian,10
Scandinavian,6
Scandinavian,4
Scandinavian,4
Scandinavian,100 cookies
Scandinavian,24 pancakes
Scandinavian,20
Scandinavian,4
Scandinavian,8
Scandinavian,2 cups
Scandinavian,3 dozen
Scandinavian,2
Scandinavian,4
Scandinavian,2 as side dish
Scandinavian,12
Scandinavian,8 slices
Scandinavian,60 Lefse
Scandinavian,4
Scandinavian,7 pretzels
Scandinavian,8-10 biscuits
Scandinavian,4 loaves
Scandinavian,50 lefse
Scandinavian,1 batch
Scandinavian,4
Scandinavian,3-4 dozen
Scandinavian,24 donuts
Scandinavian,10-100
Scandinavian,12
Scandinavian,36 cookies
Scandinavian,4 dozen
Scandinavian,10
Scandinavian,6
Scandinavian,6
Scandinavian,4
Scandinavian,06-Aug
Scandinavian,28
Scandinavian,10
Scandinavian,4
Scandinavian,22 muffins
Scandinavian,10
Scandinavian,15
Scandinavian,60 biscuits
Scandinavian,06-Aug
Scandinavian,10-12 WAFFLES
Scandinavian,24 krumkakes
Scandinavian,5 dozen cookies
Scandinavian,16
Scandinavian,10
Scandinavian,02-Mar
Scandinavian,4 litres
Scandinavian,4
Scandinavian,08-Oct
Scandinavian,20
Scandinavian,8
Scandinavian,30 meatballs
Scandinavian,48
Scandinavian,20 pancakes
Scandinavian,10
Scandinavian,1 recipe
Scandinavian,4
Scandinavian,1
Scandinavian,1 crockpot
Scandinavian,06-Aug
Scandinavian,4
Scandinavian,2 cups
Scandinavian,8 stuffed half peppers
Scandinavian,5
Scandinavian,4
Scandinavian,1 loaf
Scandinavian,20
Scandinavian,06-Aug
Scandinavian,4
Scandinavian,2 loaves
Scandinavian,8
Scandinavian,04-Jun
Scandinavian,18 pieces (depending on thickness)
Scandinavian,12 rolls
Scandinavian,4
Scandinavian,04-Jun
Scandinavian,24 cookies
Scandinavian,6
Scandinavian,04-Jun
Scandinavian,06-Aug
Scandinavian,25-30 Lefse rounds
Scandinavian,4
Scandinavian,1 batch
Scandinavian,16
Scandinavian,10
Scandinavian,4 bowls seafood soup
Scandinavian,04-Jun
Scandinavian,10
Scandinavian,4 dozen
Scandinavian,04-Jun
Scandinavian,6
Scandinavian,4
Scandinavian,4
Scandinavian,1 1/2 cups
Scandinavian,10 waffles
Scandinavian,4
Scandinavian,1-2 cups
Scandinavian,4
Scandinavian,4 loaves
Scandinavian,4
Scandinavian,4 sandwiches
Scandinavian,6
Scandinavian,04-Jun
Scandinavian,1 cake
Scandinavian,4
Scandinavian,08-Dec
Scandinavian,4
Scandinavian,12
Scandinavian,12
Scandinavian,4
Scandinavian,16
Scandinavian,8
Scandinavian,04-Jun
Scandinavian,1 1/4 bowl pate
Scandinavian,6 bowls
Scandinavian,4
Scandinavian,08-Oct
Scandinavian,2 cups
Scandinavian,02-Apr
Scandinavian,12
Scandinavian,1 cake
Scandinavian,4 sandwiches
Scandinavian,4
Scandinavian,8
Scandinavian,4
Scandinavian,6
Scandinavian,4 5-6 oz. filets
Scandinavian,4
Scandinavian,6
Scandinavian,1 10 inch tube pan
Scandinavian,6 dozen cookies
Scandinavian,6
Scandinavian,8
Scandinavian,54
Scandinavian,24 cookies
Scandinavian,6 salmon burgers
Scandinavian,48 canapes
Scandinavian,1 batch
Scandinavian,20 buns
Scandinavian,12
Scandinavian,4 plates
Scandinavian,6
Scandinavian,1 loaf
Scandinavian,4
Scandinavian,1
Scandinavian,6
Scandinavian,1/2 cup tomato butter
Scandinavian,18 cookies
Scandinavian,04-Jun
Scandinavian,12
Scandinavian,4
Scandinavian,02-Jun
Scandinavian,12
Scandinavian,1 cup
Scandinavian,12-15 lefses
Scandinavian,8 pancakes
Scandinavian,12-16 bars
Scandinavian,6 dozen
Scandinavian,04-Jun
Scandinavian,04-Jun
Scandinavian,16
Scandinavian,4
Scandinavian,1/3 cup
Scandinavian,48 cookies
Scandinavian,1 batch of cookies
Scandinavian,04-Jun
Scandinavian,2 cups
Scandinavian,16
Scandinavian,6
Scandinavian,3 small loaves
Scandinavian,4 loaves
Scandinavian,6 cups
Scandinavian,15 bottles
Scandinavian,24
Scandinavian,4
Scandinavian,10
Scandinavian,06-Aug
Scandinavian,2
Scandinavian,4
Scandinavian,04-Jun
Scandinavian,4
Scandinavian,06-Aug
Scandinavian,4
Scandinavian,4
Scandinavian,2 loaves
Scandinavian,8 stuffed tomatoes
Scandinavian,20
Scandinavian,16 pieces
Scandinavian,36 pieces
Scandinavian,24 blini
Scandinavian,1 cake pan
Scandinavian,1 9 inch cake
Scandinavian,3 breads
Scandinavian,4
Scandinavian,4
Scandinavian,1 pie
Scandinavian,1 pot soup
Scandinavian,05-Jun
Scandinavian,8
Scandinavian,66 cookies
Scandinavian,4-5 quarts
Scandinavian,04-Jun
Scandinavian,4
Scandinavian,12 Cakes
Scandinavian,36-48 depending on size
Scandinavian,50 cookies
Scandinavian,Dec-16
Scandinavian,4 dozen meatballs
Scandinavian,12
Scandinavian,4
Scandinavian,1 big bowl
Scandinavian,1 cup (approx.)
Scandinavian,16 squares
Scandinavian,12
Scandinavian,48 canapes
Scandinavian,02-Apr
Scandinavian,7 waffles
Scandinavian,6
Scandinavian,4
Scandinavian,04-May
Scandinavian,2
Scandinavian,6
Scandinavian,6
Scandinavian,10
Scandinavian,1 pot
Scandinavian,12
Scandinavian,12-14 meatballs
Scandinavian,03-Apr
Scandinavian,2 loaves
Scandinavian,04-Jun
Scandinavian,4
Scandinavian,16 pancakes
Scandinavian,04-Dec
Scandinavian,4
Scandinavian,8
Scandinavian,30
Scandinavian,4
Scandinavian,06-Aug
Scandinavian,4
Scandinavian,30 doughnuts
Scandinavian,2
Scandinavian,1 quart
Scandinavian,06-Aug
Scandinavian,6 dozen
Scandinavian,4
Scandinavian,48 cookies
Scandinavian,6 cups
Scandinavian,4
Scandinavian,4
Scandinavian,6
Scandinavian,6
Scandinavian,24-30 potato cakes
Scandinavian,4
Scandinavian,4
Scandinavian,6
Scandinavian,6
Scandinavian,8
Scandinavian,08-Oct
Scandinavian,8
Scandinavian,4
Scandinavian,4
Scandinavian,4
Scandinavian,8
Scandinavian,6
Scandinavian,6
Scandinavian,20
Scandinavian,4
Scandinavian,04-Jun
Scandinavian,20 bars
Scandinavian,06-Aug
Scandinavian,4
Scandinavian,20-24 Rolls
Scandinavian,4
Scandinavian,06-Aug
Scandinavian,8
Scandinavian,8
Scandinavian,16
Scandinavian,6
Scandinavian,16-20
Scandinavian,8
Scandinavian,04-Jun
Scandinavian,8
Scandinavian,2 loaves
Scandinavian,24 cooky cones
Scandinavian,4
Scandinavian,6
Scandinavian,04-Jun
Scandinavian,1 batch of cookies
Scandinavian,1 batch lefse
Scandinavian,2 sandwiches
Scandinavian,8
Scandinavian,6
Scandinavian,05-Jun
Scandinavian,4
Scandinavian,06-Aug
Scandinavian,6 dozen (according to recipe)
Scandinavian,06-Aug
Scandinavian,06-Oct
Scandinavian,10
Scandinavian,02-Apr
Scandinavian,06-Aug
Scandinavian,4
Scandinavian,04-Jun
Scandinavian,8
Scandinavian,4
Scandinavian,Dec-16
Scandinavian,02-Apr
Scandinavian,4
Scandinavian,12
Scandinavian,04-Jun
Scandinavian,4
Scandinavian,1 quart
Scandinavian,5 qts
Scandinavian,6
Scandinavian,08-Oct
Scandinavian,1 pie
Scandinavian,12
Scandinavian,6
Scandinavian,12-16 Lefse
Scandinavian,04-Jun
Scandinavian,6
Scandinavian,04-Jun
Scandinavian,4
Scandinavian,6
Scandinavian,04-Jun
Scandinavian,4
Scandinavian,04-Jun
Deutschland ,4
Deutschland ,1 casserole
Deutschland ,1 torte
Deutschland ,2
Deutschland ,4
Deutschland ,4
Deutschland ,08-Oct
Deutschland ,1 cake
Deutschland ,4
Deutschland ,6
Deutschland ,6
Deutschland ,4
Deutschland ,08-Oct
Deutschland ,4
Deutschland ,06-Aug
Deutschland ,08-Oct
Deutschland ,04-Jun
Deutschland ,03-Apr
Deutschland ,6 bowls
Deutschland ,1
Deutschland ,1 Tartiflette
Deutschland ,2 dozen
Deutschland ,6
Deutschland ,36 bars
Deutschland ,4
Deutschland ,6
Deutschland ,2 tacos each
Deutschland ,4
Deutschland ,4
Deutschland ,04-Jun
Deutschland ,2
Deutschland ,6
Deutschland ,04-Jun
Deutschland ,08-Oct
Deutschland ,12
Deutschland ,8
Deutschland ,1 batch of cookies
Deutschland ,4
Deutschland ,4
Deutschland ,24 tarts
Deutschland ,02-Apr
Deutschland ,6
Deutschland ,40 cookies
Deutschland ,6
Deutschland ,4
Deutschland ,2 portions
Deutschland ,10-Dec
Deutschland ,2 cups sauce
Deutschland ,4 dinner entrees
Deutschland ,8 patties
Deutschland ,12 rolls
Deutschland ,1 cake
Deutschland ,03-Apr
Deutschland ,6
Deutschland ,4
Deutschland ,1 entrees
Deutschland ,4 steaks
Deutschland ,03-Apr
Deutschland ,8 3/4 cup servings
Deutschland ,2
Deutschland ,04-Jun
Deutschland ,3
Deutschland ,1 cocktail
Deutschland ,12
Deutschland ,8 slces
Deutschland ,4
Deutschland ,4
Deutschland ,4
Deutschland ,6 Chops
Deutschland ,10-Dec
Deutschland ,4-6 cups
Deutschland ,08-Dec
Deutschland ,08-Oct
Deutschland ,16 bars
Deutschland ,06-Aug
Deutschland ,2
Deutschland ,4 side dishes
Deutschland ,04-Jun
Deutschland ,1 1/2 cups sauce
Deutschland ,12 dumplings
Deutschland ,04-Jun
Deutschland ,4
Deutschland ,64 cookies
Deutschland ,12-16 dumplings
Deutschland ,6
Deutschland ,1 Strudel
Deutschland ,6 drinks
Deutschland ,10 pancakes
Deutschland ,6
Deutschland ,8
Deutschland ,2
Deutschland ,6
Deutschland ,8
Deutschland ,10
Deutschland ,6
Deutschland ,4
Deutschland ,12 miniature Sacher Tortes
Deutschland ,4
Deutschland ,40 bars
Deutschland ,24 dumplings
Deutschland ,1 two layer nine inch cake
Deutschland ,04-Jun
Deutschland ,6
Deutschland ,4-6 Crepes
Deutschland ,2
Deutschland ,10
Deutschland ,4
Deutschland ,12 Cups
Deutschland ,16
Deutschland ,1 loaf
Deutschland ,2 cups
Deutschland ,6
Deutschland ,12 cupcakes
Deutschland ,12
Deutschland ,18 dumplings
Deutschland ,6-8 slices
Deutschland ,4
Deutschland ,2
Deutschland ,1
Deutschland ,75 slices
Deutschland ,8
Deutschland ,1 cake
Deutschland ,36
Deutschland ,4
Deutschland ,6
Deutschland ,4-12 pretzels
Deutschland ,4
Deutschland ,14 Slices - Medium Loaf
Deutschland ,04-Jun
Deutschland ,1 1/2 bottles
Deutschland ,03-Apr
Deutschland ,6
Deutschland ,8
Deutschland ,10-12 slices
Deutschland ,02-Apr
Deutschland ,48-60 cookies
Deutschland ,04-Jun
Deutschland ,04-Jun
Deutschland ,8
Deutschland ,4
Deutschland ,10
Deutschland ,48-54 Cookies
Deutschland ,2 pancakes per person
Deutschland ,6-8 slices
Deutschland ,24
Deutschland ,6
Deutschland ,4
Deutschland ,4
Deutschland ,08-Oct
Deutschland ,4 Cups
Deutschland ,4
Deutschland ,2 loaves
Deutschland ,02-Apr
Deutschland ,10 pounds
Deutschland ,1
Deutschland ,26 mugs
Deutschland ,10-Dec
Deutschland ,1 10inch tube pan cake
Deutschland ,06-Jul
Deutschland ,6 dozen cookies
Deutschland ,08-Sep
Deutschland ,1 cake
Deutschland ,6
Deutschland ,4
Deutschland ,04-Jun
Deutschland ,1
Deutschland ,6
Deutschland ,8
Deutschland ,4
Deutschland ,06-Aug
Deutschland ,6 rolls
Deutschland ,1 loaf
Deutschland ,4
Deutschland ,2 knodels per person
Deutschland ,6
Deutschland ,04-Jun
Deutschland ,04-Jun
Deutschland ,30
Deutschland ,12
Deutschland ,3 1/2 dozen
Deutschland ,4
Deutschland ,10-12 dumplings
Deutschland ,1
Deutschland ,4
Deutschland ,1 batch
Deutschland ,4
Deutschland ,2 9-Inch Pancakes
Deutschland ,06-Aug
Deutschland ,04-Jun
Deutschland ,6 dozen
Deutschland ,04-Jun
Deutschland ,Dec-15
Deutschland ,8 pretzels
Deutschland ,04-Jun
Deutschland ,04-Jun
Deutschland ,8 pancakes
Deutschland ,16 8 Ounce
Deutschland ,04-Jun
Deutschland ,04-Jun
Deutschland ,04-Jun
Deutschland ,12 dumplings
Deutschland ,08-Oct
Deutschland ,2
Deutschland ,2 cups
Deutschland ,4
Deutschland ,04-Jun
Deutschland ,4
Deutschland ,1
Deutschland ,40 cookies
Deutschland ,5
Deutschland ,8
Deutschland ,2-4 Jars
Deutschland ,1 large loaf
Deutschland ,6
Deutschland ,24
Deutschland ,36 cookies
Deutschland ,8 pockets
Deutschland ,1 bottle
Deutschland ,24 bars
Deutschland ,6
Deutschland ,8
Deutschland ,06-Aug
Deutschland ,1 Very large spiral loaf
Deutschland ,4
Deutschland ,4
Deutschland ,60 twists
Deutschland ,35 cookies
Deutschland ,4
Deutschland ,4
Deutschland ,12
Deutschland ,4
Deutschland ,6
Deutschland ,6
Deutschland ,12
Deutschland ,1 strudel
Deutschland ,2 doz
Deutschland ,12 slices
Deutschland ,32-48 cookies
Deutschland ,1 cake (torte)
Deutschland ,24
Deutschland ,40 cookies
Deutschland ,8 scoops
Deutschland ,1 8
Deutschland ,06-Aug
Deutschland ,16 slices
Deutschland ,16
Deutschland ,1 cake
Deutschland ,1 stredel
Deutschland ,3 strudels
Deutschland ,12-16 dumplings
Deutschland ,1 torte
Deutschland ,16 biscuits
Deutschland ,1 loaf
Deutschland ,2 9-inch cake layers sides and tops
Deutschland ,16
Deutschland ,4
Deutschland ,6 Dozen
Deutschland ,45 cookies
Deutschland ,04-Jun
Deutschland ,18
Deutschland ,1 batch
Deutschland ,2 large strudels
Deutschland ,12
Deutschland ,80 Cookies (Kipferl)
Deutschland ,6 pieces
Deutschland ,6
Deutschland ,1 ten inch Bundt cake
Deutschland ,Dec-14
Deutschland ,90-120 Spritz cookies
Deutschland ,8 slices
Deutschland ,8
Deutschland ,25 cookies
Deutschland ,1 tart
Deutschland ,6
Deutschland ,1 Layer Cake
Deutschland ,12
Deutschland ,18
Deutschland ,4 dozen
Deutschland ,2 dozen
Deutschland ,5
Deutschland ,12 pieces
Deutschland ,30-35 biscuits
Deutschland ,4 dozen
Deutschland ,45 cookies
Deutschland ,06-Dec
Deutschland ,15 pieces
Deutschland ,Dec-16
Deutschland ,10
Deutschland ,02-Mar
Deutschland ,6 pints
Deutschland ,1
Deutschland ,1 cake
Deutschland ,12
Deutschland ,36 bars
Deutschland ,8
Deutschland ,25
Deutschland ,6 crepes
Deutschland ,1 cake
Deutschland ,16
Deutschland ,24
Deutschland ,4 dozen cookies
Deutschland ,2 Cakes
Deutschland ,72 cookies
Deutschland ,1 cake
Deutschland ,36 cookies
Deutschland ,8
Deutschland ,36 cookies
Deutschland ,10 cakes
Deutschland ,36
Deutschland ,24
Greek,16
Greek,4
Greek,4
Greek,1 big dish
Greek,4 1/2 cup
Greek,2
Greek,04-Jun
Greek,04-Jun
Greek,4
Greek,1 salad
Greek,04-Jun
Greek,10-Dec
Greek,4
Greek,2
Greek,6
Greek,8
Greek,2
Greek,4
Greek,1
Greek,4
Greek,8
Greek,04-Jun
Greek,2
Greek,6
Greek,10-Dec
Greek,4
Greek,6
Greek,6
Greek,06-Aug
Greek,6
Greek,4
Greek,4
Greek,6
Greek,4
Greek,02-Apr
Greek,4
Greek,4
Greek,06-Aug
Greek,4
Greek,2
Greek,6
Greek,2
Greek,5
Greek,8
Greek,8
Greek,4
Greek,4
Greek,5
Greek,06-Aug
Greek,8 cups
Greek,4
Greek,08-Oct
Greek,4
Greek,6
Greek,6
Greek,4
Greek,8
Greek,04-Jun
Greek,04-Jun
Greek,2
Greek,6
Greek,8
Greek,4
Greek,8
Greek,06-Aug
Greek,02-Apr
Greek,12
Greek,6
Greek,12 cups salad
Greek,1
Greek,6-8 1/2 cup servings
Greek,2
Greek,04-Jun
Greek,4
Greek,2 salads
Greek,06-Aug
Greek,1 salad
Greek,6 cups
Greek,1 cup
Greek,6
Greek,4
Greek,4 Main Salads
Greek,6
Greek,8
Greek,04-Jun
Greek,4 cups
Greek,04-Jun
Greek,8
Greek,6
Greek,4
Greek,1 salad
Greek,Dec-16
Greek,1
Greek,06-Aug
Greek,10
Greek,4
Greek,6 1/2 cup
Greek,8
Greek,2
Greek,8
Greek,04-Jun
Greek,04-Jun
Greek,2
Greek,01-Feb
Greek,4
Greek,4
Greek,6
Greek,06-Aug
Greek,8 cups
Greek,6
Greek,06-Aug
Greek,6
Greek,04-Jun
Greek,6
Greek,6
Greek,4 plates
Greek,01-Feb
Greek,6
Greek,2
Greek,04-May
Greek,4
Greek,4
Greek,02-Apr
Greek,4
Greek,04-Jun
Greek,4
Greek,5
Greek,1
Greek,3 cups
Greek,04-May
Greek,4
Greek,6
Greek,04-Jun
Greek,08-Oct
Greek,8
Greek,6
Greek,3 cups
Greek,4
Greek,4
Greek,4
Greek,4 salads
Greek,6
Greek,8 halves
Greek,1
Greek,6
Greek,6
Greek,6
Greek,4
Greek,6
Greek,6
Greek,8
Greek,08-Oct
Greek,8
Greek,4
Greek,4
Greek,6
Greek,4
Greek,3 cups
Greek,16 1 cup servings
Greek,06-Aug
Greek,4
Greek,4
Greek,4
Greek,06-Aug
Greek,2 cups
Greek,6
Greek,4
Greek,4
Greek,4
Greek,4
Greek,1 Salad
Greek,6
Greek,4
Greek,08-Oct
Greek,6
Greek,10
Greek,04-Jun
Greek,6
Greek,8
Greek,2
Greek,04-Jun
Greek,04-Jun
Greek,6
Greek,6 cups
Greek,8
Greek,4
Greek,6
Greek,04-Jun
Greek,4
Greek,24 rolls
Greek,20 pastries (approximately)
